sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was the ironing board.,board,board,5,9,9,1.0,0.8869333568175096,1.1207417398691177,0.45801872,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,6,9,9,1.0,0.8732531913068257,1.1210345700383186,0.47087896,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,7,9,9,1.0,0.8573757399899586,1.1200140044093132,0.48570946,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,8,9,9,1.0,0.8451615385203972,1.1196539252996445,0.49647072,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,9,9,9,1.0,0.8354145408776579,1.119151271879673,0.5046448,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,10,9,9,1.0,0.8102886218093476,1.1186702251434326,0.52542806,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,11,9,9,1.0,0.8043198808745657,1.1226932108402252,0.5288613,11683584,albert/albert-base-v2,english,No
It was the ironing board.,board,board,12,9,9,1.0,0.758699131158882,1.1234900653362274,0.5677488,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,0,8,8,1.0,0.8943314391321581,1.1409209668636322,0.46546537,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,1,8,8,1.0,0.9114394659262689,1.1414593011140823,0.4473259,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,2,8,8,1.0,0.8998025074118835,1.1407083719968796,0.45830056,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,3,8,8,1.0,0.8874076444235424,1.1385730057954788,0.47012764,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,4,8,8,1.0,0.8820613755853,1.1368610113859177,0.47519737,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,5,8,8,1.0,0.8795192626509125,1.1369752436876297,0.47735217,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,6,8,8,1.0,0.8794445925316797,1.138103410601616,0.4771217,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,7,8,8,1.0,0.8703883278797738,1.1370678395032883,0.48577762,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,8,8,8,1.0,0.8625112596520433,1.1362234205007553,0.49281663,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,9,8,8,1.0,0.8550115407954132,1.1358343213796616,0.49913782,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,10,8,8,1.0,0.8321831823796068,1.135965570807457,0.5179414,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,11,8,8,1.0,0.8070769843012576,1.1404931098222733,0.5365335,11683584,albert/albert-base-v2,english,No
It was the wooden board.,board,board,12,8,8,1.0,0.752846552125783,1.1402461379766464,0.58086425,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,0,8,8,1.0,0.8963269479388458,1.1411023885011673,0.46358854,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,1,8,8,1.0,0.9198550996295571,1.1417600810527802,0.43906814,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,2,8,8,1.0,0.9220057857363052,1.1415004432201385,0.4365305,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,3,8,8,1.0,0.9181686683548539,1.1399606615304947,0.44096678,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,4,8,8,1.0,0.9008081255619439,1.137645199894905,0.45820868,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,5,8,8,1.0,0.8958387828717115,1.1370543390512466,0.46270016,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,6,8,8,1.0,0.8889927418713277,1.13731449842453,0.4688943,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,7,8,8,1.0,0.8771310842940977,1.1359362453222275,0.4800405,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,8,8,8,1.0,0.8662302927087407,1.1349352151155472,0.48986232,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,9,8,8,1.0,0.8554908398541061,1.1337452679872513,0.49933368,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,10,8,8,1.0,0.8284251374361741,1.1329482346773148,0.5221238,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,11,8,8,1.0,0.8000273328224994,1.1391688883304596,0.543534,11683584,albert/albert-base-v2,english,No
It was the executive board.,board,board,12,8,8,1.0,0.7596215065615414,1.139900416135788,0.57582384,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,0,10,10,1.0,0.9181959549246449,1.1101107373833656,0.41601396,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,1,10,10,1.0,0.9325196892017106,1.1091124340891838,0.39748484,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,2,10,10,1.0,0.9201675387388444,1.1080771014094353,0.4108172,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,3,10,10,1.0,0.9210452390921513,1.104723110795021,0.40852398,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,4,10,10,1.0,0.9110499679460927,1.10334063321352,0.4195927,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,5,10,10,1.0,0.9066436632669169,1.103915236890316,0.42455038,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,6,10,10,1.0,0.8904915958625294,1.103883258998394,0.4411491,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,7,10,10,1.0,0.8744516411245413,1.1041896641254425,0.4574743,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,8,10,10,1.0,0.8617440417807485,1.1045813485980034,0.4701957,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,9,10,10,1.0,0.8420307670601813,1.1035200506448746,0.48879725,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,10,10,10,1.0,0.820019939679177,1.1040818095207214,0.5083257,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,11,10,10,1.0,0.8340871768131807,1.1076990142464638,0.49435106,11683584,albert/albert-base-v2,english,No
He had a best-selling book.,book,book,12,10,10,1.0,0.7798608946172242,1.108929082751274,0.54309523,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,0,8,8,1.0,0.9174467840274397,1.1412625163793564,0.44318694,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,1,8,8,1.0,0.9337313767085169,1.1415629535913467,0.42465234,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,2,8,8,1.0,0.9214088173950177,1.1411135792732239,0.43748903,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,3,8,8,1.0,0.9184767744550822,1.1396126300096512,0.44049084,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,4,8,8,1.0,0.9065514717964935,1.137921541929245,0.45240566,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,5,8,8,1.0,0.9041886645019596,1.137608215212822,0.45455143,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,6,8,8,1.0,0.8952975175943029,1.13791523873806,0.4629643,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,7,8,8,1.0,0.8830510582412776,1.1376982778310776,0.47434688,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,8,8,8,1.0,0.8771351942788442,1.1375670582056046,0.47968683,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,9,8,8,1.0,0.8664082581573558,1.1367874592542648,0.48916513,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,10,8,8,1.0,0.8491791373077339,1.1373970955610275,0.50338084,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,11,8,8,1.0,0.837163591794843,1.1417630463838577,0.51168483,11683584,albert/albert-base-v2,english,No
He had a popular book.,book,book,12,8,8,1.0,0.7717643013837518,1.141240432858467,0.5665526,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,0,8,8,1.0,0.9149413783592412,1.1412286460399628,0.4456452,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,1,8,8,1.0,0.9368503600135158,1.1415896713733673,0.42144537,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,2,8,8,1.0,0.9240134192841705,1.1413118690252304,0.43463057,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,3,8,8,1.0,0.921047083147527,1.1399926841259003,0.43770868,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,4,8,8,1.0,0.9038141647000878,1.1384286433458328,0.4549144,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,5,8,8,1.0,0.8971155242501304,1.1379834413528442,0.461129,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,6,8,8,1.0,0.8840744770758752,1.1372397989034653,0.4734224,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,7,8,8,1.0,0.8703017830958036,1.1364228874444962,0.48596752,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,8,8,8,1.0,0.8574860209515568,1.1356128454208374,0.4972357,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,9,8,8,1.0,0.847469755039624,1.1351161152124405,0.50564516,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,10,8,8,1.0,0.8281132580072577,1.1358620822429657,0.5211332,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,11,8,8,1.0,0.8244719369542372,1.1413204371929169,0.5221073,11683584,albert/albert-base-v2,english,No
He had a heavy book.,book,book,12,8,8,1.0,0.7694837726458796,1.14076666533947,0.5680961,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,0,7,7,1.0,0.9240526182433814,1.164963111281395,0.4549252,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,1,7,7,1.0,0.9511503792170751,1.165319561958313,0.42658168,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,2,7,7,1.0,0.9465341518387499,1.164740577340126,0.4304307,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,3,7,7,1.0,0.9478443047516805,1.1631582975387573,0.42978477,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,4,7,7,1.0,0.9422646235276526,1.1625370681285858,0.4354907,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,5,7,7,1.0,0.9418490844929428,1.1624440401792526,0.4359782,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,6,7,7,1.0,0.9269200194058753,1.1615910828113556,0.4504599,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,7,7,7,1.0,0.9207518395472251,1.1611609756946564,0.4564055,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,8,7,7,1.0,0.905059336004442,1.160693198442459,0.4706139,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,9,7,7,1.0,0.9021793195274962,1.1606967598199844,0.47290546,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,10,7,7,1.0,0.875714448292951,1.1611872762441635,0.49515554,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,11,7,7,1.0,0.8555813341938775,1.1653890907764435,0.5090805,11683584,albert/albert-base-v2,english,No
He broke the glass.,break,broke,12,7,7,1.0,0.8016678899024338,1.1651927381753922,0.5547381,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,0,7,7,1.0,0.9209321774122249,1.1651398837566376,0.45785803,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,1,7,7,1.0,0.9460112316398005,1.1651142686605453,0.43138343,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,2,7,7,1.0,0.9436290426680193,1.1643245965242386,0.43360022,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,3,7,7,1.0,0.9347954051691629,1.1624640077352524,0.4428576,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,4,7,7,1.0,0.9308931670954744,1.1612563133239746,0.446701,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,5,7,7,1.0,0.9281747397637086,1.1606377810239792,0.44948652,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,6,7,7,1.0,0.9172704722609378,1.1603872030973434,0.45958775,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,7,7,7,1.0,0.915480854558171,1.1604351550340652,0.4612512,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,8,7,7,1.0,0.9070582142245432,1.1600526869297028,0.4690267,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,9,7,7,1.0,0.899255427771409,1.1600215286016464,0.4756061,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,10,7,7,1.0,0.8743608811571735,1.1609056740999222,0.49614948,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,11,7,7,1.0,0.8447847421089446,1.164828285574913,0.5180939,11683584,albert/albert-base-v2,english,No
He broke the dish.,break,broke,12,7,7,1.0,0.7886820399235465,1.1641595512628555,0.56482065,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,0,7,7,1.0,0.9223857088394509,1.1652134507894516,0.45650774,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,1,7,7,1.0,0.9512676915350505,1.1655641943216324,0.42608708,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,2,7,7,1.0,0.9501980315450447,1.165030598640442,0.42700192,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,3,7,7,1.0,0.950989460817705,1.1633583307266235,0.42702273,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,4,7,7,1.0,0.9423734859055907,1.1618640720844269,0.43595228,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,5,7,7,1.0,0.9417309285717008,1.162219524383545,0.43613926,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,6,7,7,1.0,0.9365601916843467,1.1623588800430298,0.44114682,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,7,7,7,1.0,0.9276465771160295,1.1621669083833694,0.44973367,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,8,7,7,1.0,0.9144663289529856,1.1610181033611298,0.4623623,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,9,7,7,1.0,0.9086488320597378,1.1598242670297623,0.4677251,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,10,7,7,1.0,0.8886764217513178,1.1598718464374542,0.4850261,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,11,7,7,1.0,0.868739416388907,1.1653077006340027,0.49866232,11683584,albert/albert-base-v2,english,No
He broke the law.,break,broke,12,7,7,1.0,0.8211954687888717,1.1654510200023651,0.5393811,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,0,9,9,1.0,0.9154965528687976,1.1235456466674805,0.43066338,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,1,9,9,1.0,0.9208670130921693,1.1229172572493553,0.42316112,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,2,9,9,1.0,0.9000798583092428,1.1223806291818619,0.44436407,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,3,9,9,1.0,0.892350975197397,1.1220332011580467,0.45166355,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,4,9,9,1.0,0.8926025853475752,1.1216613575816154,0.45159566,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,5,9,9,1.0,0.8795361680026109,1.1206123158335686,0.4642082,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,6,9,9,1.0,0.8640369466685994,1.1204809322953224,0.4789964,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,7,9,9,1.0,0.844318037918977,1.1196291744709015,0.49719858,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,8,9,9,1.0,0.8316846210522162,1.1185513734817505,0.50823826,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,9,9,9,1.0,0.8147254355025461,1.1169276610016823,0.5228025,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,10,9,9,1.0,0.7947179431661636,1.117260031402111,0.5388148,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,11,9,9,1.0,0.8087173037683343,1.1234193369746208,0.52540696,11683584,albert/albert-base-v2,english,No
They ate a pancake breakfast.,breakfast,breakfast,12,9,9,1.0,0.7638326032673719,1.1221424713730812,0.5637348,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,0,11,11,1.0,0.8971868504253991,1.0987755879759789,0.4287968,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,1,11,11,1.0,0.9221144740630492,1.0975373014807701,0.39911482,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,2,11,11,1.0,0.9038404772252914,1.0941009297966957,0.41812313,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,3,11,11,1.0,0.8844715055281617,1.0934703722596169,0.43890792,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,4,11,11,1.0,0.8742676854024413,1.0936166569590569,0.45011187,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,5,11,11,1.0,0.8537618066181086,1.0935213416814804,0.47042945,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,6,11,11,1.0,0.8296047816401637,1.0938097685575485,0.49361947,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,7,11,11,1.0,0.8125931005566457,1.0939851999282837,0.50918376,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,8,11,11,1.0,0.7929160132157281,1.0944737419486046,0.52648234,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,9,11,11,1.0,0.773744622943276,1.093666672706604,0.54280454,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,10,11,11,1.0,0.7470082815847187,1.0932013764977455,0.56429875,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,11,11,11,1.0,0.7812183134934415,1.0984163358807564,0.53492427,11683584,albert/albert-base-v2,english,No
They ate a nutritious breakfast.,breakfast,breakfast,12,11,11,1.0,0.7496234937524965,1.0991424918174744,0.56214327,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,0,9,9,1.0,0.9129351733809741,1.1231372877955437,0.433306,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,1,9,9,1.0,0.9252615099124194,1.1231642663478851,0.41853034,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,2,9,9,1.0,0.9117128727478726,1.1229859441518784,0.43275994,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,3,9,9,1.0,0.9022852450709917,1.1223396211862564,0.4421725,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,4,9,9,1.0,0.8993306055806669,1.1215763464570045,0.44537395,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,5,9,9,1.0,0.881279418175586,1.120300143957138,0.46285406,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,6,9,9,1.0,0.8691809375180191,1.1205512657761574,0.47449842,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,7,9,9,1.0,0.8490137472932675,1.1196312755346298,0.49326622,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,8,9,9,1.0,0.8356623127629742,1.1183654442429543,0.5051768,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,9,9,9,1.0,0.8191781548792182,1.1168100163340569,0.51938784,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,10,9,9,1.0,0.7991701297651851,1.116729959845543,0.5355942,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,11,9,9,1.0,0.8102816873095291,1.1231130361557007,0.5245035,11683584,albert/albert-base-v2,english,No
They ate a family breakfast.,breakfast,breakfast,12,9,9,1.0,0.7709577145092346,1.1236127465963364,0.5581054,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,0,7,7,1.0,0.9353512023873185,1.1648228168487549,0.44416195,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,1,7,7,1.0,0.9481424218926665,1.165378823876381,0.42930427,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,2,7,7,1.0,0.9362682455889837,1.1639194041490555,0.44103068,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,3,7,7,1.0,0.9367771539468948,1.1616290807724,0.44105855,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,4,7,7,1.0,0.927711662187253,1.160014659166336,0.45004806,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,5,7,7,1.0,0.9217127860477933,1.1594756841659546,0.45567092,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,6,7,7,1.0,0.9149734365300443,1.1596605479717255,0.461741,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,7,7,7,1.0,0.9066419376590359,1.1591917276382446,0.46950528,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,8,7,7,1.0,0.8975901987434328,1.1585610508918762,0.4776353,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,9,7,7,1.0,0.8891939964151595,1.1570969969034195,0.48500484,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,10,7,7,1.0,0.869799360210949,1.1583253890275955,0.5006997,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,11,7,7,1.0,0.8550008507949681,1.1648443192243576,0.5104468,11683584,albert/albert-base-v2,english,No
They called the landlord.,call,called,12,7,7,1.0,0.7909774479133423,1.1636877059936523,0.5629083,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,0,7,7,1.0,0.9223924184866747,1.1647174060344696,0.45653513,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,1,7,7,1.0,0.9458258230854629,1.1654516756534576,0.43141678,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,2,7,7,1.0,0.9363576635870042,1.1643591523170471,0.44077763,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,3,7,7,1.0,0.9340629437691972,1.162318617105484,0.44348714,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,4,7,7,1.0,0.9202323982521102,1.1599603742361069,0.45695812,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,5,7,7,1.0,0.9133638992666019,1.158797100186348,0.46330008,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,6,7,7,1.0,0.9033427958371666,1.1585602462291718,0.47227696,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,7,7,7,1.0,0.8944084497861462,1.157754346728325,0.4804441,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,8,7,7,1.0,0.8880377571633473,1.1576706767082214,0.485852,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,9,7,7,1.0,0.8830288448374507,1.156626582145691,0.49014518,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,10,7,7,1.0,0.8636460944269795,1.1573653817176819,0.5058533,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,11,7,7,1.0,0.8458142992271553,1.1640121638774872,0.51770484,11683584,albert/albert-base-v2,english,No
They called the police.,call,called,12,7,7,1.0,0.8041240152950848,1.1648283153772354,0.5526845,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,0,7,7,1.0,0.9258426376719378,1.164837047457695,0.45328543,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,1,7,7,1.0,0.9489970334172658,1.1656450480222702,0.42836562,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,2,7,7,1.0,0.9438214860083511,1.1646432876586914,0.43351036,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,3,7,7,1.0,0.9427196352263293,1.1626915484666824,0.4350938,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,4,7,7,1.0,0.9335161994698269,1.1610356271266937,0.44455978,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,5,7,7,1.0,0.931089255428297,1.16074737906456,0.44671202,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,6,7,7,1.0,0.9246494543227413,1.1608797758817673,0.45262724,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,7,7,7,1.0,0.9212448422765986,1.1610590070486069,0.45582828,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,8,7,7,1.0,0.9124669316455584,1.1608289927244186,0.46393183,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,9,7,7,1.0,0.9073213477685977,1.1608860790729523,0.46819454,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,10,7,7,1.0,0.8846746527154372,1.1613198965787888,0.48738915,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,11,7,7,1.0,0.8458866107482519,1.16393481194973,0.51735795,11683584,albert/albert-base-v2,english,No
They called the loan.,call,called,12,7,7,1.0,0.767486259006595,1.1613351851701736,0.5806578,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,0,8,8,1.0,0.9097230625862679,1.1408444195985794,0.45068634,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,1,8,8,1.0,0.924338247656426,1.1415088176727295,0.4346307,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,2,8,8,1.0,0.9047255193872754,1.1401075571775436,0.45377284,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,3,8,8,1.0,0.8882014520680291,1.1376705467700958,0.4695806,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,4,8,8,1.0,0.8817570174606991,1.135909155011177,0.4757148,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,5,8,8,1.0,0.8800250863289956,1.1362661272287369,0.47705746,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,6,8,8,1.0,0.8717013793545488,1.135946586728096,0.48456722,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,7,8,8,1.0,0.8610567882513596,1.1352326422929764,0.49408713,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,8,8,8,1.0,0.8571057022710432,1.1350769847631454,0.49726307,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,9,8,8,1.0,0.8484782471665078,1.1349284201860428,0.5043494,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,10,8,8,1.0,0.8342663676025979,1.136253148317337,0.51506853,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,11,8,8,1.0,0.8304257121768959,1.1405443847179413,0.5164219,11683584,albert/albert-base-v2,english,No
It was a red cape.,cape,cape,12,8,8,1.0,0.7885163634474477,1.140847086906433,0.5529646,11683584,albert/albert-base-v2,english,No
It was a flowing cape.,cape,cape,0,8,8,1.0,0.913886648584857,1.1407814472913742,0.4466079,11683584,albert/albert-base-v2,english,No
It was a flowing cape.,cape,cape,1,8,8,1.0,0.9224635531603015,1.141275554895401,0.43666226,11683584,albert/albert-base-v2,english,No
It was a flowing cape.,cape,cape,2,8,8,1.0,0.9024892800677662,1.1398190408945084,0.45598212,11683584,albert/albert-base-v2,english,No
It was a flowing cape.,cape,cape,3,8,8,1.0,0.889287923454073,1.137910634279251,0.46845946,11683584,albert/albert-base-v2,english,No
